customer_lifetime_value,income,total_claim_amount
3289.120863,40097,227.221652
2771.045031,50071,18.918935
6899.709949,37308,301.011106
5112.306584,44743,741.300032
4109.793608,86657,316.227946
27440.61101,84306,863.413385
20957.60504,0,566.4
2548.842787,47346,312.0
2714.654446,88545,374.108319
5790.462518,52443,350.4
7627.31479,36084,152.779038
7903.993374,35406,67.504452
5293.717318,0,712.126586
3673.990748,41185,363.613596
21592.10096,51204,929.554445
2452.059049,30216,302.4
7255.714453,10710,451.2
7412.962014,0,806.4
9048.983447,0,571.2
4270.034394,0,725.870693
4929.549699,25632,351.270869
3539.97159,0,1158.858027
5568.889245,53295,250.423844
9817.026936,0,1000.8
2542.845763,37072,307.2
10484.91535,61108,49.451117
6310.400194,79880,568.8
8106.221539,81580,633.439417
3398.007367,0,611.844584
16301.9676,19614,574.024018
2722.408776,58620,292.135884
15789.65496,0,1526.4
4904.894731,12902,667.2
3785.754787,26318,679.392372
4200.818894,20263,373.454457
3619.060986,0,310.842085
4880.713626,52819,282.500791
12687.15484,63918,307.2
4848.90183,0,316.8
4334.064096,23904,590.4
6677.418103,0,251.63901
8973.110905,69736,424.424732
7109.296548,69700,645.921338
10208.92761,35482,619.2
2719.506996,14030,345.6
4465.604359,50909,339.048157
5593.434009,96406,331.2
6768.997027,77001,408.0
2454.589361,0,518.4
2576.380679,24732,321.6
4282.947971,40864,166.937747
5845.426201,43145,516.421124
10484.91535,61108,49.451117
5509.377781,34236,336.0
3011.344686,39010,374.4
2698.355517,88867,331.2
6105.801637,0,395.740207
8558.038795,13908,804.130779
5568.947534,0,407.440238
11042.29006,0,415.803174
23594.6802,76358,86.461582
4726.869327,13037,839.348464
6054.488387,17200,48.780064
9654.523307,67772,502.580472
47155.62558,39891,630.888663
4530.385427,52957,425.423198
7276.340609,0,777.6
3861.486269,93272,281.110788
7054.776317,0,1490.4
15167.04402,40467,518.78464
7126.471703,30895,297.6
2034.993043,0,446.4
30718.8124,90607,243.467617
4221.312544,0,614.081483
9701.027271,45668,344.767795
4502.867562,0,1486.410662
11009.13049,51643,1358.4
2713.560376,0,299.635989
22103.5072,0,489.6
5633.531703,90289,22.193348
4237.370769,29465,566.4
2858.287371,81893,151.381353
9366.816281,60613,1152.0
9152.489511,60423,137.611531
5406.876611,27166,340.8
7086.176012,0,1644.690622
17288.55405,0,758.4
2472.253893,62006,292.8
2432.169223,0,764.201478
25464.82059,13663,465.6
2229.361773,0,292.8
2507.884662,97673,178.762806
9500.08167,96276,553.50361
2935.988346,73847,350.4
5493.02213,24976,566.199335
5386.325174,33716,349.431986
4384.854616,23480,842.4
5789.8509,77221,259.591385
5678.050167,0,364.8
4944.240345,40463,292.8
7507.455372,60920,231.201886
5332.462694,68931,309.577946
5475.337618,88251,267.214383
2274.647023,0,468.0
6005.214792,26876,364.8
18321.41903,88592,199.79727
8078.53085,0,547.2
3664.22055,0,642.773149
2960.029328,0,590.4
2496.167004,49136,307.2
4650.68277,0,722.877299
14002.37819,67627,561.6
7462.926263,70263,7.345946
3653.703458,74126,478.751065
5638.543833,74286,277.585067
4475.05212,97949,324.812083
2719.853023,41005,336.0
4542.405346,29875,571.2
12875.59874,26121,754.115474
2300.691547,25905,302.4
8364.559003,72117,106.737787
14024.35839,81872,256.43803
27789.69235,33806,395.729716
3588.926491,0,763.2
4386.277558,10621,321.6
6647.846187,0,312.0
6753.428413,44213,77.523904
4762.823136,0,366.212945
4904.894731,12902,667.2
4764.861739,78757,383.797363
3567.503755,0,660.430456
3903.802262,51833,190.509609
10442.43404,30786,28.649762
2498.963061,76792,297.6
2862.563059,76356,340.8
5989.773931,66839,739.2
7143.035873,59789,527.539078
2549.786069,72217,91.146661
12047.775,43324,284.667612
20461.1545,87502,421.111226
2781.589027,0,532.8
4834.710493,38713,316.8
7610.540153,51878,316.8
2159.251473,0,292.8
8420.43119,28617,797.595611
13530.02906,75037,180.555113
8798.312515,24550,536.00374
4595.043966,0,460.8
6545.802896,55366,455.714395
5443.761524,41449,331.2
7957.630101,51125,430.29174
2444.741307,0,244.587596
8590.334983,63110,68.179721
2730.3538,63401,202.938048
2925.726685,30752,400.294003
5331.737284,60986,417.781693
11320.82704,41692,245.968629
5130.823951,12940,268.1726
7919.832069,0,336.0
2619.337376,78618,225.578841
9591.232645,54538,507.799325
4196.652176,0,774.737185
7887.964945,76590,183.293091
8676.698631,76214,202.81373
6383.611136,0,2327.166394
6568.75877,25876,398.4
3644.833554,82477,432.0
3910.697956,58713,470.4
18704.85055,64929,1261.672708
24337.38181,0,612.0
12547.42888,32857,504.0
4582.685265,19065,292.8
2864.093984,0,825.29011
30850.58677,25503,552.0
7366.093547,30250,398.100233
4224.832303,0,453.6
8256.2978,62902,159.383042
7498.824515,0,316.8
25626.70699,14278,346.319404
5989.773931,66839,739.2
2530.810167,37811,365.002909
13569.24071,20978,336.0
13113.13865,28519,412.8
5085.023369,0,571.531582
4554.557242,85140,88.17994
4014.453113,37384,475.2
2863.043304,0,168.89233
7200.664877,0,316.8
30909.22228,57659,756.37287
8170.621997,95241,87.803087
2877.813846,38870,145.365072
8478.30421,13870,550.430985
8646.547993,25964,364.8
4755.762589,72193,552.646907
7425.845305,84302,76.609295
4462.997006,0,350.4
2593.897887,0,345.6
6006.441801,39482,277.907701
10010.14003,66371,43.098747
26305.41541,35300,225.518065
7096.598526,67735,3.4637
2859.799774,98879,108.667642
29589.94128,0,777.6
9667.129686,72885,233.676034
21941.85759,26378,147.795699
5548.031892,67798,331.2
7752.933281,41275,41.122303
2769.72527,39646,279.714859
2545.070274,71868,312.0
8629.329351,59107,480.521227
4915.39018,0,504.0
4896.562733,36428,559.412583
4013.959621,93284,475.2
10834.86984,34612,655.2
4669.22664,76157,556.8
29577.28414,0,763.2
9259.729948,17109,297.6
6300.440231,29539,408.0
6031.518652,49539,286.938064
2300.334605,0,475.2
6863.124573,25352,830.4
2797.759849,63223,397.622116
4479.494223,18505,316.8
4571.509384,91485,392.925712
6104.501453,18690,18.192921
3297.904615,0,655.2
2639.982596,69819,21.00736
13780.48818,25708,566.4
3702.63121,33738,541.755353
5789.352696,75845,73.848672
13464.60289,83392,523.688037
6331.338496,0,94.714302
3838.113442,76375,138.423414
11274.91011,0,820.8
6052.003301,32330,379.2
33451.7935,85689,237.946822
5611.926939,0,1137.6
5607.253592,39507,283.743206
8835.159206,22373,419.750892
3796.547659,20217,513.306893
3936.785538,19245,508.8
37150.82945,17774,116.257094
4815.532839,80355,83.390706
2853.370449,65099,350.4
2467.459952,0,525.6
5200.22777,23401,316.8
4594.263722,0,139.331764
8586.662939,0,566.4
4091.934934,38692,502.443591
5181.620895,97131,307.2
14230.3242,78046,759.119999
2446.664534,82225,292.8
4758.564558,0,607.733606
6645.928117,21144,391.446775
8717.851882,36645,614.082146
4110.620178,31842,406.348084
9810.407902,0,628.8
4993.025273,75090,101.34165
4463.607161,0,567.343266
2895.213818,72014,188.204234
3185.17031,13512,441.6
9343.198788,75909,561.6
7296.535053,18884,307.2
5568.947534,0,407.440238
7627.026893,0,807.279979
4636.54647,26802,316.8
5329.12883,99839,468.203397
2478.235474,24186,307.2
5522.769962,46971,120.109061
8586.528213,0,483.577807
8104.503269,0,842.4
2356.702311,0,496.8
2004.350666,0,316.8
2810.464447,26790,340.8
2379.614363,0,747.107317
2410.105206,16258,307.2
2544.969754,91169,139.745936
10153.88899,0,432.0
2300.691547,25905,302.4
10145.44091,44577,640.491537
2599.04158,53021,326.4
6689.022728,56980,599.000883
2721.589169,97719,318.660896
7524.88292,49530,278.24204
9487.721906,56233,558.746277
5977.78537,79140,487.930161
6411.117312,13088,393.6
2944.180861,73601,339.938915
6685.797205,31517,604.8
4692.660787,0,549.271947
4502.667305,0,496.8
16504.96173,42148,366.978793
9460.17545,0,1443.455106
7931.722181,23769,470.097411
7974.390276,0,523.2
5054.334903,22241,343.159148
5657.806998,23550,222.751524
14917.33495,0,1368.0
13046.65319,71024,266.640638
38410.59556,71644,504.0
5069.071361,50363,12.744774
10978.7834,92914,979.2
39769.55524,16645,696.9628
6559.34766,0,451.2
5749.883799,22814,360.773462
16473.16905,22828,508.8
5780.182197,51066,787.993313
26200.83423,68507,140.196942
3272.010846,0,626.4
4682.249396,37929,120.436587
6496.197101,89285,109.032565
7446.812516,98235,377.422029
4549.337013,23650,14.095914
5200.076742,90167,523.733793
10594.13249,64669,628.8
3059.282091,65083,369.6
8181.715637,0,523.2
2697.328799,60462,216.934983
10369.3874,0,454.3585
2491.317024,36631,67.530904
5396.372449,40308,652.8
4652.886703,0,307.2
9015.915395,0,936.0
7857.357595,85067,256.242825
6763.181497,0,460.8
15695.53941,97750,303.002922
5219.199247,38704,9.716628
2582.408525,76731,201.455005
7653.283759,57446,77.451706
4966.736817,0,525.6
8927.134298,96768,2.549986
21423.63723,0,312.0
15481.25277,0,1296.0
8714.922135,0,566.4
5577.237773,77265,170.689399
8860.654206,48736,285.84958
13450.95561,0,907.2
6464.417095,0,640.8
3876.772694,0,1099.233361
10103.65572,46667,59.526095
4996.552721,71600,46.158117
3934.712712,84229,470.4
2219.995914,0,297.6
7974.949597,26118,484.8
8708.018769,0,1380.107186
2907.363467,24049,491.446146
4881.299084,37998,292.8
3652.666261,0,456.0
12779.89903,0,1394.849254
7200.664877,0,316.8
4219.02412,62396,693.414133
5816.712126,99239,379.37884
7908.452072,94303,149.688222
3954.344534,18375,535.080276
3560.628183,76769,170.106831
5064.127663,78735,225.558918
8489.843197,0,624.0
2425.29505,0,426.006858
27542.36956,50494,491.322893
8828.933996,86721,372.594847
5059.325681,67371,86.599774
6715.59268,21835,432.0
2671.817549,62452,407.776546
8098.96921,0,518.4
2795.546288,69809,111.823103
2972.459706,0,604.8
6288.156817,0,403.2
61850.18803,0,1142.4
10394.36269,22601,633.6
4935.189986,29560,297.6
35013.54166,0,532.747291
2810.464447,26790,340.8
3636.943738,34986,73.839514
2785.418107,66378,158.000332
7715.103608,48784,252.076899
5643.802354,41043,345.6
19088.34203,32775,251.886847
9156.272726,61200,566.4
5454.587929,66334,331.2
2470.441268,18661,196.879475
7809.855966,0,532.8
6938.874476,53133,652.386798
5318.89664,25134,321.6
13727.79972,0,604.8
5363.405969,64324,321.6
3265.156348,25820,393.6
2446.911045,29152,255.079807
4196.689511,0,1182.289213
12913.49818,62448,513.6
23866.15656,0,388.8
4633.336334,27132,302.4
8196.077584,21706,518.4
2167.330201,0,439.2
5619.849825,66620,336.0
6102.307214,42800,734.4
3919.366722,66676,558.099357
14944.83656,0,326.4
10819.999,37433,410.391616
15839.08876,44930,111.049063
6451.263836,30857,309.161777
5564.957596,46507,325.569334
2444.896824,48473,302.4
2640.58732,59961,291.91645
5823.162917,88359,35.915639
5755.539367,97607,60.021023
10408.96865,20228,523.815839
8247.952072,49009,504.0
3679.142115,60804,213.225001
16331.43396,78374,206.95076
20474.14563,95621,351.877002
9414.943031,15741,633.6
9732.584122,38279,64.396979
4611.2543,0,292.8
14510.7505,60120,716.469391
13770.97618,59207,556.8
8083.541953,0,820.018767
2570.190941,69446,26.731452
2273.62059,0,801.022368
3995.358195,0,856.8
7282.221435,50886,620.10464
2469.56901,55257,209.596158
2450.625315,61883,18.077998
10856.17638,37233,242.545602
9075.768214,37722,158.077504
4654.582368,81883,376.002146
15394.8718,35822,1404.868905
9421.101961,23059,95.845811
2640.515863,97666,136.27248
8509.850887,26057,523.888845
3436.134281,30817,91.834668
4349.30875,75648,112.660916
9672.701942,0,1120.677126
15266.48446,25852,648.0
7550.867469,0,100.212651
9939.255085,13207,392.920864
14962.37103,0,393.6
7887.82202,32150,470.4
2894.327413,52674,166.5492
4397.781207,91653,343.98412
5781.015999,69512,196.977247
7720.155885,67332,921.6
3046.248976,0,705.6
2590.321715,53304,116.322725
10155.30044,28754,427.2
2552.00081,50201,99.894584
9404.447425,51593,202.905809
5678.050167,0,364.8
3723.114445,31974,388.135527
8417.102804,31756,415.850776
2520.028421,0,326.4
8186.308757,20369,1126.65778
4229.923123,0,907.2
5074.246068,66933,160.52105
12981.52926,39843,523.2
2744.172816,16686,125.510669
13226.22345,0,1398.023248
13178.43163,80237,776.601764
8793.521303,72897,507.709291
3245.332058,46435,350.325879
4624.622593,0,469.278843
4372.490855,23124,537.6
9090.269181,45310,1550.375183
10777.56762,53437,436.8
5007.224298,0,655.791955
5867.12642,27880,199.444294
14914.53488,45963,302.4
5107.163002,35625,288.572108
3536.64749,31727,495.750669
2839.796453,53071,386.225897
2939.939038,97735,188.667196
2776.629135,0,554.4
5476.527832,52218,33.781673
3265.156348,25820,393.6
8066.073765,17950,340.8
3644.833554,82477,432.0
6611.118163,0,564.302867
7582.113842,64801,268.471802
2607.81554,0,336.0
7124.202899,61233,181.287697
9435.540893,0,628.366119
8256.2978,62902,159.383042
5091.101225,20244,312.0
5881.813596,86812,45.472477
7684.887717,62192,243.292609
10396.53186,34948,443.786437
8545.608946,35456,505.082702
4408.071476,80640,313.270725
2562.843896,0,663.423782
14886.70602,91193,1.587888
24338.51185,73692,24.843535
7452.998789,12195,670.581817
3981.775889,52801,475.20088
16060.06949,0,417.6
5111.357987,0,594.683752
7439.978924,0,518.4
4974.801539,75644,467.803638
17816.68242,60192,1056.0
6238.054416,0,134.442783
2682.912454,0,355.2
2837.163399,29242,350.4
4118.588554,69379,494.4
2472.469209,63860,208.598246
4139.533158,45281,65.03063
4100.465956,51193,97.313649
5278.201394,62074,49.435556
8056.898119,64304,65.471028
9185.025301,73795,501.716934
15417.73444,84376,43.578516
6829.413399,0,470.691875
8500.909417,79153,508.8
8847.444221,17950,425.489592
2840.899849,0,962.526106
15984.52739,0,331.2
18542.30074,0,622.992063
2609.829612,58139,33.171413
7901.744238,0,1258.327804
17995.86532,80991,937.327881
5021.686245,69678,306.818754
4654.841089,0,577.385463
2719.506996,14030,345.6
4726.869327,13037,839.348464
8595.726399,76763,186.459607
15626.28021,50461,810.06514
2797.674845,69604,112.336604
5344.989624,22908,387.774781
17557.54051,68273,76.475359
4595.524548,95550,381.570261
5794.104234,88370,355.2
5332.462694,68931,309.577946
6680.146801,24432,71.10847
7910.866718,77577,35.768916
12516.92188,12607,528.0
2325.259483,0,302.4
3964.151263,23474,489.6
7486.088015,0,813.6
6707.994148,0,360.480689
12902.09322,98478,508.8
5926.729379,23091,460.8
5148.653203,51071,312.0
6827.178202,0,2.455033
4670.058282,69921,373.227044
5363.076547,36357,17.269323
6961.945557,0,40.622304
28511.03331,27607,640.584145
8624.917663,43610,508.8
3382.223536,0,436.8
2319.818549,14660,396.608751
8807.486831,26864,374.4
2491.317024,36631,67.530904
7853.961409,42582,629.344642
9816.528302,37256,128.969729
22103.5072,0,489.6
6689.022728,56980,599.000883
11323.35555,98254,229.711908
6333.030812,71737,338.79562
3139.169353,31177,905.699717
2617.182661,98338,35.597288
3732.568536,0,879.42749
4433.694028,0,312.0
3478.887023,29938,562.426585
5009.595291,0,496.8
8417.004401,24285,1257.527908
4483.839044,32983,466.81627
5124.984391,0,643.2
3721.057118,71333,343.755209
9988.787618,33157,286.003968
3342.177957,0,436.8
7524.735746,36580,460.8
13466.92071,11432,571.2
2949.282616,78596,106.267659
5179.890955,35143,171.184016
3225.395988,29606,438.276898
8849.689719,53228,137.195447
2886.451602,10312,486.278557
2359.423599,19864,352.394515
4669.22664,76157,556.8
6366.225775,44368,384.0
25581.61014,27961,345.6
8146.271602,92777,158.041549
5412.458621,55992,191.409775
5757.442258,88997,174.041566
4755.194923,21926,302.4
4995.211519,82413,297.6
2824.849967,48008,137.081716
5907.91176,87796,355.2
4988.579794,38928,326.660051
7405.265785,58779,307.2
16553.23422,98912,714.831947
15102.22866,0,32.978158
9118.928908,33882,272.835064
2759.978287,92296,331.2
15251.57924,63287,617.202619
14517.43681,74871,854.4
5597.12496,37995,667.2
19323.23675,0,1389.140121
15950.01951,0,46.041452
3176.356488,64706,372.909686
4526.126785,0,307.2
2573.716859,29500,321.6
6656.709233,0,496.8
27564.73951,26410,184.516188
3842.794699,97832,107.661239
3808.122147,94903,451.2
15000.84238,62473,507.560729
5573.10605,85704,325.395532
6222.212108,74270,122.486486
5096.673223,22886,312.0
6183.185785,36464,93.515817
9388.981905,33599,111.265486
8168.714346,20819,206.863422
13561.2048,29095,280.800938
6699.278956,30852,318.866388
20230.9675,48448,355.2
4097.371676,20079,528.0
5169.49937,12430,350.4
6278.764007,47669,384.0
3343.933131,40794,334.452807
15531.78589,95340,808.844338
4236.84292,14476,542.4
3692.583567,0,756.0
6782.556454,26116,612.0
3683.472334,12454,720.0
13995.68999,48245,580.8
5619.689084,0,1027.000029
8331.648336,0,856.8
4171.18715,37478,653.685468
7873.567332,0,568.798455
10677.25385,45732,611.918994
14687.07959,0,612.0
5394.703229,65978,251.795869
2230.755716,0,325.88607
7771.018055,58467,452.915621
4103.849192,82427,489.6
7221.151702,33811,587.37679
12285.0473,0,878.4
5704.679894,37675,380.919824
2433.913419,0,345.6
4921.752296,0,336.0
4660.006868,0,482.4
2541.522907,0,511.2
11658.59927,19851,220.038588
11131.56637,0,475.2
4733.507343,0,740.838216
8776.363448,28360,863.909989
7804.022473,70833,926.4
2522.256441,0,470.275242
9536.338382,62421,384.0
4711.080198,13933,49.364254
3801.282266,40513,151.589577
21159.30151,0,777.6
6515.026481,47259,388.8
4739.861234,35039,254.308991
21240.94357,0,1368.0
3980.838735,92539,707.408058
4990.343538,0,849.666647
2562.604728,92038,178.408186
7355.349908,51789,435.835125
5041.447024,61972,138.961963
12731.95161,40870,504.0
8879.790017,52583,528.20086
2872.669164,79681,9.160139
11058.22493,69792,696.757797
7138.167712,19794,603.077136
29037.47753,0,542.4
8613.464627,26680,508.8
3861.486269,93272,281.110788
2482.915577,0,87.272319
3133.018242,0,655.2
7123.082388,21835,621.617047
28435.64035,0,899.63718
12741.84754,73054,419.365958
3176.865609,35551,565.108501
5470.060561,54507,702.990032
4582.647706,0,321.6
5350.214918,41336,263.090605
5580.916514,31972,416.2618
7048.544758,20416,446.4
15306.22493,46338,19.46445
9657.579498,0,628.8
3985.319833,17220,504.0
9816.528302,37256,128.969729
37243.63312,53602,295.335363
4122.964632,24732,72.771554
2556.609217,23867,312.0
17253.72944,0,928.817071
36181.02892,0,864.0
8427.172486,46503,1032.0
2348.028868,0,453.6
23675.02939,46268,842.000858
4089.463358,60759,499.2
2483.67134,75615,156.54837
5278.183759,73742,27.210992
13727.79972,0,604.8
10963.95723,55687,1324.8
5555.830205,74015,471.443077
3261.01744,0,669.6
11029.92619,37056,441.6
4770.550911,12964,362.774545
2734.328157,30916,21.143072
3748.14406,0,508.8
4770.550911,12964,362.774545
8509.850887,26057,523.888845
5421.04863,29981,340.8
2916.41746,85210,100.517679
13363.52356,86653,277.201278
